,ID,Name in English,Name in French,Name in Spanish,Countries,Country codes alpha 3,ISO639-3 codes,Degree of endangerment,Alternate names,Name in the language,Number of speakers,Sources,Latitude,Longitude,Description of the location,Germany,Denmark,Netherlands,Poland,Belarus,Latvia,Lithuania,Russian Federation,Italy,Albania,Austria,Bosnia and Herzegovina,Bulgaria,Croatia,Estonia,Finland,France,Greece,Hungary,The former Yugoslav Republic of Macedonia,Romania,United Kingdom of Great Britain and Northern Ireland,Slovakia,Slovenia,Switzerland,Czech Republic,Turkey,Ukraine,Serbia,Belgium,India,Bolivia (Plurinational State of),Chile,Azerbaijan,Myanmar,Bangladesh,Spain,Georgia,Iran (Islamic Republic of),Pakistan,Colombia,Iraq,Israel,Jordan,Syrian Arab Republic,Armenia,China,Kyrgyzstan,Mongolia,Lebanon,Bhutan,Republic of Moldova,Oman,Kenya,Tajikistan,Lao People's Democratic Republic,Ireland,Kazakhstan,Argentina,Brazil,Norway,Guyana,Ethiopia,Uzbekistan,Central African Republic,Democratic Republic of the Congo,Micronesia (Federated States of),Cameroon,Congo,Gabon,Ecuador,Canada,French Guiana (France),Cambodia,Guinea-Bissau,Guinea,El Salvador,Liechtenstein,Egypt,Libyan Arab Jamahiriya,Palestine,Algeria,Morocco,Luxembourg,Sweden
2517,662,Vilela,vilela,vilela,Argentina,ARG,vil,Extinct,,,0.0,"- Golluscio  2005  ÒDocumentacin de lenguas amenzadas en su contexto etnogrficoÓ en Bein, Roberto y Graciana Vzquez Villanueva (eds.) Actas Congreso Internacional Polticas Culturales e Integracin Regional. Buenos Aires: Instituto de Lingstica, UBA (CD-Rom).
- Ethnologue",-26.9808,-59.6777,"East central Chaco Province near Paraguay border, also in Santa Fe and Buenos Aires. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,319,Wanai,wanai,mapoyo,Venezuela (Bolivarian Republic of),VEN,mcg,Critically endangered,Mapoyo,,0.0,"Mosonyi and Mosonyi (2000), 'Manual de lenguas indgenas de Venezuela'
M.C. Matthi-Muller.",7.1117,-66.7199,"Municipality of La Urbana (in the western part of the state of Bolvar, near the Orinoco river)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,2086,Wangkumara,wangkumara,wangkumara,Australia,AUS,nbx,Critically endangered,,,0.0,,-27.2064,142.4597,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,850,Wappo,wappo,wappo,United States of America,USA,wao,Extinct,,,0.0,,38.8701,-122.5154,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,722,Western Mansi,mansi occidental,mansi occidental,Russian Federation,RUS,mns,Extinct,,,0.0,"Laszlo Keresztes: Mansi. Ñ The Uralic languages. Edited by Daniel Abondolo. London & New York: Routledge, 1998. 387Ð427.",61.1432,62.4023,"the region of the source rivers of the Tavda, a tributary to the lower TobolÕ-Irtysh, within IvdelÕ and Gari counties in Yekaterinburg Province",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,774,Wiyot,wiyot,wiyot,United States of America,USA,wiy,Extinct,,,0.0,,40.5984,-124.2519,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,1881,Xakriab,xakriab,sakiriab,Brazil,BRA,xkr,Extinct,"Xacriab, Xikriab",,0.0,"www.socioambiental.org
Moore, 2008, IBGE databank 
Moore, 2008, Scientific American (Brasil)
",-14.5306,-44.0438,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,94,Yaaku,yaaku,yaaku,Kenya,KEN,muu,Extinct,Mukogodo,,0.0,"Bernd Heine, Matthias Brenzinger ",0.4394,37.1777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,754,Yameo,yameo,yameo,Peru,PER,yme,Extinct,,,0.0,,-4.4449,-73.5644,"Departamento de  Loreto, alrededores de  Nauta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,252,Yir Yoront,yir yoront,yir yoront,Australia,AUS,yiy,Extinct,"Yir Yiront, Jir Joront, Gwandera, Kokomindjen, Mandjoen, Millera, Mind'jana, Mundjun, Myunduno.  Dialects: Dangedl (Dhanu'un, Djudjan, Dudjym), Gorminang, Jir'jorond (Jirmel Mel-Jir, Ngamba'wandh, Yirmel, Yirtangettle, Yir Thangedl, Yirtutiym",,0.0,,-16.3095,141.4489,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2713,Yoba,yoba,yoba,Papua New Guinea,PNG,zgr,Extinct,,,0.0,"Wurm, Stephen A. 2007. 'Australia and the Pacific', pp. 424-557 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",-10.0337,149.2272,"Southeastern hinterland, Central Province",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,1601,Yola,,,Ireland,IRL,,Extinct,Fingalian (dialect),,0.0,"D. î Muirthe & T. P. Dolan: The dialect of Forth and Bargy. Dublin: Four Courts Press, 1996.",52.2266,-6.4846,the baronies of Forth and Bargy in County Wexford; Fingalian in Fingal in County Dublin; an outlying dialect of English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,509,Yug,yug,yugu,Russian Federation,RUS,"yug, yuu",Extinct,Southern Ket; Sym Ket; ÒYughÓ,,0.0,"_. _. ______: __________ _____. Ñ _____ ____: ______________ _____. ______: ______, 1997. 169Ð177.",61.0901,88.1982,"originally the basins of the rivers Sym, Kas, and Dubches, western tributaries to the middle Yenisey opposite to the Podkamennaya Tunguska, later the villages of Vorogovo in Turukhansk County and Yartsevo in Yeniseysk County in Krasnoyarsk Region; Yug has two ISO codes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,849,Yuki,yuki,yuki,United States of America,USA,yuk,Extinct,,,0.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",37.4336,-118.5908,"Formerly spoken in several dialects along the coast between Fort Bragg and Rockport,  along the South Eel River north of Willits, and in communities in and around Round Valley.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,510,Yurats,,,Russian Federation,RUS,,Extinct,,,0.0,"_. _. _________: __ _____ __________ __________________ ________ (_ ____________ _____________ _________ _____). Ñ ________________, __________: ______ _ ______. ______: _____ _______ ________, 2000. 50Ð55.",69.2872,81.914,the tundra zone to the west of the lower Yenisey basin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,610,Yurut (Brazil),yurut (Brsil),yurut (Brasil),Brazil,BRA,yui,Extinct,Jurit,,0.0,"Databank Moore, 2008.",-0.1318,-69.1699,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,21,Zeem,zeem,zeemo,Nigeria,NGA,zua,Extinct,"Tule, Danshe",,0.0,"Roger Blench, Caron",9.8389,9.0911,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,131,|'Auni,|'auni,|'auni,South Africa,ZAF,ngh,Extinct,,,0.0,Anthony Traill,-26.0105,20.363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,136,|Xam,|xam,|xam,South Africa,ZAF,xam,Extinct,,,0.0,Dorothea Bleek,-32.2853,20.759,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1443,_Ku _'e,_ku _'e,_ku_e,South Africa,ZAF,kqu,Extinct,Seroa,,0.0,Anthony Traill,-29.9739,27.0812,Border area of Lesotho and South Africa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,1445,_Kx'au,_kx'au,_kx'au,South Africa,ZAF,,Extinct,,,0.0,Anthony Traill,-32.2896,21.7968,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,130,_Xegwi,_xegwi,_xegwi,South Africa,ZAF,xeg,Extinct,,,0.0,"Anthony Traill, 2002' The Khoesan languages', in Rajend Mestrie (ed.) Language of South Africa. CUP",-25.35,30.99,"Lake Chrissie, Eastern Transvaal. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,1177,A'tong,a'tong,atong,India,IND,aot,Severely endangered,,,,"Burling, Robbins. 2003. ÔThe Tibeto-Burman languages of northeastern IndiaÕ, pp. 169-191 in Graham Thurgood and Randy J. LaPolla (eds), The Sino-Tibetan Languages. London: Routledge. ",25.2844,91.1755,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,2186,Ach,ach,ach,Paraguay,PRY,guq,Definitely endangered,,,,,-25.6613,-55.6787,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,118,Akie,akie,oquieco,United Republic of Tanzania,TZA,oki,Critically endangered,"Akiek, Okiek",,,Maarten Mous,-4.7735,37.3315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,1993,Akuriyo,akuriyo,akurio,Suriname,SUR,ako,Critically endangered,,,,"Carlin and Arends (2002), 'Atlas of the Languages of Suriname'",2.8442,-55.7556,"In Tpu, on the Tapanahoni river, in southeastern Suriname. The last Akuriyo live in a Trio community.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,1011,Alemannic,almanique,alemnico,"Germany, Austria, France, Italy, Liechtenstein, Switzerland","DEU, AUT, FRA, ITA, LIE, CHE","gsw, swg, wae",Vulnerable,"Alsatian, Swabian, Walser (in English); alsacien (in French)",,,"Werner Knig: dtv-Atlas Deutsche Sprache. 13. durchgesehene Auflage. Mnchen: Deutscher Taschenbuch Verlag, 2001.",47.2792,7.6904,"the Germanic-speaking part of Switzerland; central and southern Baden-Wrttemberg and the Swabia region in Bavaria, Germany; the state of Vorarlberg and parts of the Reutte district in Tyrol, Austria; all of Liechtenstein: entire country; most of Alsace, France; parts of the Aosta Valley and northern Piedmont, Italy; ÔAlemn ColoneiroÕ spoken in Colonia Tovar, Venezuela, is based on Alemannic",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2544,1975,Amami,amani,amami,Japan,JPN,"ams, kzg, ryn, tkn",Definitely endangered,"dialects: Kikai, Tokunoshima",,,"Yukio Uemura: The Ryukyuan language. Endangered Languages of the Pacific Rim A4-018; Osaka 2003.
Patrick Heinrich: Language loss and revitalization in the Ryukyu Islands http://japanfocus.org/products/topdf/1596
Patrick Heinrich: What leaves a mark should no longer stain: Progressive erasure and reversing language shift activities in the Ryukyu Islands http://www.sicri.org/ISIC1/j.%20ISIC1P%20Heinrich.pdf",28.3672,129.4958,"Amami Island and neigbouring islands, including Kikai and Tokunoshima islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,2477,Amok,amok,amok,"China, Lao People's Democratic Republic, Myanmar, Thailand","CHN, LAO, MMR, THA",mqt,Critically endangered,,,,,21.361,100.6457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,2478,Angku,angku,angku,Myanmar,MMR,,Critically endangered,,,,,21.4888,100.8325,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,333,Auvergnat,auvergnat,auverns,France,FRA,oci,Severely endangered,occitan auvergnat; auvernhs,auvernhat,,,45.1278,3.1311,"the departments of Cantal (except Aurillac region), Haute-Loire, and Puy-de-Dme, and extending to the Gannat region in Allier, the Saint-Bonnet-le-Chteau region in Loire, and the western border areas in Ardche; the original ISO code [auv] for Auvergnat has been retired on false grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,2714,Balti,balti,balti,"India, Pakistan","IND, PAK",bft,Vulnerable,"Blti, sBalti",,,,35.0659,76.1901,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,1334,Baraba Tatar,tatar baraba,trtaro de Baraba,Russian Federation,RUS,,Severely endangered,,,,"_. _. _________: ____ ___________ _____ (_________ _ ____________). _________: _____, 1981.",55.2478,77.893,the Baraba steppes in the western parts of Novosibirsk Province; an outlying dialect of Tatar not listed at all by the SIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,1961,Bar (Venezuela),bar (Rpublique bolivarienne du Venezuela),bar (Venezuela),Venezuela (Bolivarian Republic of),VEN,"bae, mht",Critically endangered,Casiquiare variety is also called Mandawaka.,,,"Mosonyi and Mosonyi (2000), 'Manual de lenguas indgenas de Venezuela'
Gonzlez ez, in Queixalos and Renault-Lescure (2000), 'As lnguas amaznicas hoje'.  ",1.4280000000000002,-66.9287,"San Carlos de Ro Negro, Solano and Santa Rosa de Amanadona on the Casiquiare and the Ro Negro (Territorio de Amazonas, Venezuela)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,1019,Bavarian,bavarois,bvaro,"Germany, Austria, Hungary, Italy, Switzerland, Czech Republic","DEU, AUT, HUN, ITA, CHE, CZE",bar,Vulnerable,,,,http://www.phil.uni-passau.de/die-fakultaet/lehrstuehle-professuren/germanistik/deutschesprachwissenschaft/forschung/sprachraumforschung/sbub.html ,48.4146,12.6123,"Upper Bavaria, Lower Bavaria and the Upper Palatinate in Bavaria, Germany; all of Austria except the state of Vorarlberg and parts of the Reutte district in Tyrol; the village of Samnaun in Graubnden, Switzerland; the province of South Tyrol, Italy",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,2087,Bay Islands Creole,crole des Iles-de-la-Baie (Islas de la Baha),criollo de las Islas de la Baha,Honduras,HND,,Critically endangered,,,,"Herzfeld (in press) Graham (1997), Herzfeld (1997)",16.3297,-86.5299,Bay Islands; Trujillo and La Ceiba in northern Honduras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,1581,Bellari,bellari,belar,India,IND,brw,Critically endangered,"Pengu; Hengo
",,,,11.6952,76.4648,Karnataka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,2062,Berbice Dutch Creole,crole nerlandais de Berbice,berbice,Guyana,GUY,brc,Critically endangered,,,,"S. Kouwenberg (1993), 'Berbice Dutch'.",5.3918,-57.777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1607,Bhalesi,bhalesi,bhalesi,India,IND,bhd,Definitely endangered,Bhales_,,,,33.3947,76.1352,Jammu and Kashmir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,2465,Brao,brao,brao,"Cambodia, Lao People's Democratic Republic, Viet Nam","KHM, LAO, VNM",,Severely endangered,,,,,14.1177,106.7644,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2557,2396,Bungee,bungee,bungui,Canada,CAN,,Critically endangered,,,,"1996 and 2001 Censuses, Statistics Canada; based on the Department of Canadian Heritage customized census retrievals
UNESCO Atlas 2nd edition (Wurm (2001))
Ethnologue: Languages of the World (Gordon, (2005))
http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/index_en.html
http://en.wikipedia.org/wiki/Portal:Contents",50.0667,-96.9763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,1521,Burgundian,bourguignon,borgon,France,FRA,fra,Severely endangered,Morvan; morvandiau; bourguignon-morvandiau,,,,47.2344,4.2517,Bourgogne; a regional language not recognized by the SIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,2016,Cabiyar,cabiyar,cabiyar,Colombia,COL,cbb,Critically endangered,,,,,0.1208,-71.1474,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
